X,Y,TYPE,SPEED,DirType,Direction
-1.99288,43.29742,F080GOVIA-8Km23.3TúnelAyeteDIRBilbao,0,4,0
-1.96892,43.30563,F080GOVIA-8Km20.6DonostiCurvaLasalleDIRBilbao,0,4,0
-2.02741,43.23458,F080GOVIN-IKm448.8AndoáinDIRIrún,0,4,0
-1.39465,38.40766,F090DARNRM-714Km9.8JumillaDIRVentaOlivo,0,4,0
-0.65954,38.08740,F080A300N-332Km70.9GuardamarDIRAlicante,0,4,0
-0.58448,38.19503,F080A300N-332Km86SantaPolaDIRAlicante,0,4,0
-0.57344,38.93118,F100BORXA-7Km407.7DIRNNE,0,4,0
2.44237,41.69401,F040AYALStaM.PalautorderaBV-5301Km4.0DIRBarcelona,0,4,0
-4.10747,38.70163,F040ENONPuertollanoAvAlmadénDIRAmbas,0,4,0
-2.23913,43.04623,F100URIBGI-632Km2.8OrmaizteguiDIRBeasáin,0,4,0
-4.94711,36.50132,F120JUCAA-7Km175.8PuertoBanúsDIRAlmería,0,4,0
-2.90244,43.01069,F120NICOAP-68Km29.65EnlaceAmurrioDIRZaragoza,0,4,0
2.44382,41.68918,F040AYALStaM.PalautorderaBV-5301Km3.4DIRBarcelona,0,4,0
2.44008,41.69570,F040AYALStaM.PalautorderaBV-5301Km4.3DIRMontseny,0,4,0
-2.64465,42.97833,F060PULLN-240Km16.1LegutianoDIRBilbao,0,4,0
-2.74200,42.93130,F100MORRN-622Km11.9LetonaDIRBilbao,0,4,0
-2.74591,42.93415,F100MORRN-622Km12.3LetonaDIRVitoria,0,4,0
-2.23412,42.95458,F100URIBN-IKm407.76InicioEchegarateDIRIrún,0,4,0
-2.23524,42.98760,F100URIBN-IKm411.42FinalEchegarateDIRIrún,0,4,0
-2.77607,42.94283,F120MORRN-622Km15.15PuenteAiurdínDIRVitoria,0,4,0
0.16324,40.16146,F070PAMON-340Km1003.5RiberaCabanesDIRTarragona,0,4,0
-0.76244,38.09843,F080RITACV-91Km15.55AlmoradíDIRGuardamar,0,4,0
0.03850,38.67340,F080JAVYN-332Km171.5BenissaDIRCalpe-Alicante,0,4,0
0.04009,38.68710,F080JAVYN-332Km173.2CalpeDIRBenissa-Valencia,0,4,0
-5.81912,43.09961,F090XUANAP-66Km66.7CampomanesDIRGijón,0,4,0
1.50846,42.55245,F050BCN9AndorraCG-4Km0.720DIRA,0,4,0
-2.42300,42.45660,F080AMOSLogroñoLO-20Km3.2EnlaceHospitalDIRBurgos,0,4,0
1.86823,42.07817,F120SGTAC-16Km94.3BergaDIRBarcelona,0,4,0
0.40930,41.75630,F090NAX-N-240km118.2LimProv.AlmacellesDIRLérida,0,4,0
-16.30728,28.47622,F060GUANTenerifeTF-13Km0.51AvMenceyesDIRTegueste,0,4,0
-16.30772,28.47911,F060GUANTenerifeTF-13Km0.84LaLagunaDIRTF-5,0,4,0
-6.87860,37.23422,F090VTS-A-494Km13.03Palos-FronteraDIRMazagón,0,4,0
-3.47676,39.31171,F080ENONN-420Km260.4DIRNE,0,4,0
-7.55610,43.01387,F030JOKELugoRondaMurallaMultiusosDIRNorte,0,4,0
-7.56044,43.00970,F030JOKELugoRondaMurallaPortaMiñaDIRSur,0,4,0
-5.83239,37.34799,F100BERNA-92Km10.9AlcaláGuadairaDIRSevilla,0,4,0
-5.88244,37.37154,F100BERNA-92Km5.5AlcaláGuadairaDIRGranada,0,4,0
1.77199,41.24852,F090CARKBV-2113Km1.4PuigmoltoDIRStPereRibes,0,4,0
2.20816,41.57408,F050JAAMC-155Km10.3LlicadelVallDIRGranollers,0,4,0
2.21446,41.51477,F050SPRIBV-5001Km11.6SantFostDIRSW,0,4,0
2.25185,41.58753,F090SIPUC-155Km14.7GranollersDIRLlica,0,4,0
2.15765,41.48635,F040MARTN-150Km3.32CerdanyolaDIRSabadell,0,4,0
1.78868,41.77196,F090TRILC-55Km39.1ManresaDIRSuría,0,4,0
1.01246,41.12375,F090JAAMT-310Km9.3MontbriódelCampDIRReus,0,4,0
2.46116,41.66170,F080AYALC-35Km52.1StaMPalauTorderaDIRBarcelona,0,4,0
2.41645,41.64885,F090JAAMC-251Km12.3LlinarsDIRGerona,0,4,0
2.25320,41.57149,F090JAAMC-35Km29.1MontmelóDIRParetsVallérs,0,4,0
-6.21521,42.57970,F120ACARA-6Km347.9PtoManzanalDIRCoruña,0,4,0
-5.67896,40.96804,F050LAPSSalamancaRamosdelManzanoDIRSur,0,4,0
-5.64489,40.96538,F050LAPSSalamancaReinaBerenguelaDIRSW,0,4,0
-5.67002,40.95200,F050LAPSSalamancaSaavedrayFajardoDIRSur,0,4,0
-8.38415,42.16665,F100PDXOA-52Km282.6TúnelFonfríaDIRVigo,0,4,0
-0.49245,39.55770,F120BALLCV-35Km12.95SanAntonioDIRValencia,0,4,0
-0.44384,39.52997,F100BALLCV-35Km7.6Valencia-HeronCityDIRAdemuz,0,4,0
-8.71560,42.72794,F120IBIZAG-11Km5.1EnlaceRois-LiañoDIRRibeira,0,4,0
-0.93833,38.09976,F080PILIN-340Km687.6Orihuela-PalmeralDIRAlicante,0,4,0
-3.73916,37.24329,F060LETAN-432Km422.9PinosPuenteDIRGranada,0,4,0
-5.93237,37.38601,F100BERNA-92Km0.8MercasevillaDIRGranada,0,4,0
-6.11103,43.47227,F090JCS-AS-16Km9.5PraviaDIRCornellana,0,4,0
2.10802,41.53816,F050MARCSabadellGranVíaPuente2DIRBarcelona,0,4,0
2.11612,41.54596,F050NOMOSabadellGranVíaPuente5DIRBarcelona,0,4,0
2.10608,41.55868,F050XAVISabadellGranVíaPuente7DIRPlazaEspaña,0,4,0
-6.37316,38.80857,F080A300N-630Km636.1TorremejíaDIRMérida,0,4,0
-15.38745,27.95170,F100A300GranCanariaGC-1Km15.0GandoDIRSur,0,4,0
-15.38726,27.94900,F100A300GranCanariaGC-1Km15.3GandoDIRLasPalmas,0,4,0
-15.55019,27.77498,F100A300GranCanariaGC-1Km42.2PlayaInglésDIRSur,0,4,0
-15.40075,28.03126,F100A300GranCanariaGC-1Km5.35JinámarDIRLasPalmas,0,4,0
1.38517,38.96429,F080IBZJIbizaEI-600Km7.957SanRafaelDIRIbiza,0,4,0
3.06752,42.13889,F090PASBC-31aKm366ViladamatDIRFrancia,0,4,0
-1.08214,37.70616,F090PENDRM-602Km10.9Fte-ÁlamoDIRAljorra,0,4,0
-15.67450,27.77021,F100A300GranCanariaGC-1Km56.6ArguineguínDIRLasPalmas,0,4,0
-2.00678,43.16217,F100ARF-A-15Km148.8IntTúnelBelavietaDIRN,0,4,0
-2.01181,43.16952,F100ARF-A-15Km149.7ExtTúnelBelavietaDIRN,0,4,0
-2.02491,43.18803,F060ARF-A-15Km152.024ExtTúnelOindolarDIRE,0,4,0
-3.67480,42.34416,F030KAN2BurgosAvArlanzónDIREste,0,4,0
-3.67294,42.36015,F050KAN2BurgosAvCasadelaVegaDIRCentro,0,4,0
-3.70245,42.35608,F050KAN2BurgosCrtaCementerioDIRAmbas,0,4,0
-3.66785,42.36110,F050KAN2BurgosEstebanSáezAlvaradoDIRSalida,0,4,0
2.63310,41.60453,F060IMESN-IIKm665.1Calella-SanPolDIRBarcelona,0,4,0
-4.71123,41.66583,F030PAPIValladolidAvSantanderDIRCementerio,0,4,0
-15.43768,28.06368,F080A300GranCanariaGC-3Km4.5PedroHidalgoDIRTamaracite,0,4,0
-2.01868,43.28495,F080GOVIGI-11Km1.7DIRN,0,4,0
-15.42390,28.04720,F100A300GranCanariaGC-3Km1.5MarzagánDIRAeropuerto,0,4,0
2.19462,41.40929,F050A300BarcelonaGranVíaC.CatalanasDIRGlorias,0,4,0
-4.16731,37.86982,F080COLLA-306Km33.75PorcunaPolígonoDIRTorredonjimeno,0,4,0
-2.47423,42.45586,F080GOYOLogroñoLO-20Km7.5EnlacePradoViejoDIRZaragoza,0,4,0
-4.42685,37.45684,F060BUVIA-339Km2.6CabraDIRPriego,0,4,0
0.86368,41.81026,F090CARCC-26Km30.6SentiúSióDIRArtesaSegre,0,4,0
-6.03320,38.25644,F090A300N-432Km111.6LlerenaDIRCórdoba,0,4,0
-4.72688,41.62780,F050VIANArco-Ladrillo81DIRA,0,4,0
-2.96520,43.26847,F080HARYA-8Km119.57KadaguaDIRIrún,0,4,0
1.14675,41.13655,F070JAAMN-420aKm879.3ReusDIRTarragona,0,4,0
2.23223,41.63498,F090PEPOBV-1435Km9.6StaEulaliaDIRParets,0,4,0
2.33624,41.63434,F090RAFAC-251Km5.1CardedeuDIRGranollers,0,4,0
2.08944,41.58889,F090SHERB-124Km4.7SabadellDIRCastellar,0,4,0
2.54366,41.79905,F090MAXAGI-552Km13.35ArbuciesDIRHostalrich,0,4,0
2.97399,42.12874,F090MAXAGI-623Km6.2CamalleraDIRLaEscala,0,4,0
0.50335,40.78241,F090JAAMC-12Km14.26VinallopDIRTortosa,0,4,0
0.51450,40.84037,F090JAAMC-12Km21.41TortosaDIRMora-Ebro,0,4,0
1.56006,41.20645,F080JAAMC-31Km137.45CalafellDIRBarcelona,0,4,0
1.21334,41.26857,F090JAAMC-37Km3.2VallsDIRAlcover,0,4,0
1.22058,41.91811,F090PLAYC-14Km120.6PontsDIRArtesadeSegre,0,4,0
0.64125,41.11140,F090AKLAC-12Km65.72MoralaNovaDIRLérida,0,4,0
0.64762,41.63847,F090JAAMC-12Km145LéridaDIRCorbins,0,4,0
2.59128,42.21746,F100MAXAA-26Km74.7CastellfollitDIRGerona,0,4,0
2.51606,42.19290,F100MAXAA-26Km82.6OlotDIRRipoll,0,4,0
0.70417,40.81302,F120USB-AP-7Km308.6EnlaceAmpollaDIRAlicante,0,4,0
-8.90193,42.65146,F120ABRGAG-11Km26.6BoiroDIRPadrón,0,4,0
-8.74419,42.68413,F120IBIZAG-11Km10.8EnlaceCatoiraDIRRibeira,0,4,0
-8.84241,42.67529,F120TACAAG-11Km20PuenteRíaArousaDIRPadrón,0,4,0
-1.97361,43.29175,F040GOVISanSebastiánDrBeguiristáinDIRHospital,0,4,0
-1.96180,43.31963,F050GOVISanSebastiánFernandoSasiainCocherasDIRSibilia,0,4,0
2.08742,41.42885,F050PULLBV-1462Km6.55LesPlanesDIRSanCugat,0,4,0
-3.49703,37.15442,F060ENRIA-395Km12.3SierraNevadaDIRGranada,0,4,0
1.85639,41.39421,F070QUIMN-340Km1226.8OrdalDIRTarragona,0,4,0
2.72535,41.96782,F090MAXAN-141Km108.8BescanóDIRGerona,0,4,0
-3.50767,38.96169,F090ANGUCM-4124Km22CruceCM-4117DIRBolaños,0,4,0
0.54507,41.57265,F090COCKN-IIKm453.5AlcarrásDIRFrancia,0,4,0
2.64825,42.21560,F100ALGIA-26Km69.7ArgelaguerDIRRipoll,0,4,0
1.86514,41.72600,F120DREMC-16Km51.1ManresaDIRBerga,0,4,0
1.86510,41.72697,F120PULLC-16Km51.2ManresaDIRBarcelona,0,4,0
2.16658,41.64067,F080SERGC-59Km15.43CaldesdeMontbuiDIRMoia,0,4,0
-3.08957,39.59558,F090EDU-CM-410Km116.1LaPueblaAlmoradielDIRTembleque,0,4,0
-8.71287,42.50857,F120FC66AG-41Km4.5BretoñaDIRSW,0,4,0
2.05185,41.55472,F090PLAYN-150Km15.5CruceHospitalDIRNW,0,4,0
2.14498,41.53226,F090SIPUB-140Km3.1SabadellDIRStaPerpetua,0,4,0
-2.89530,43.26057,F070CHATBI-631Km4.67EnlaceOtxarkoagaDIRBilbao,0,4,0
-2.41766,42.46868,F080GOYOA-13Km2.5Polig.CantabriaDIRLogroño,0,4,0
1.52572,41.62460,F090FLAIC-1412Km53.24CoponsDIRJorba,0,4,0
0.88560,41.61474,F090TIZAL-200Km1.7MiralcampDIRMollerussa,0,4,0
1.23604,41.75254,F090TIZAL-310Km13.9ConcabellaDIRGuissona,0,4,0
1.17175,41.69540,F070TIZAL-310Km5.4LaFiguerosaDIRSW,0,4,0
-1.11063,41.57576,F120DUROA-2Km297.77LaMuelaDIRFrancia,0,4,0
-0.84100,41.65680,F120RONSZ-40Km15.7EnlaceMoveraDIRBarcelona,0,4,0
-0.76952,40.12389,F090CARNN-234Km75.81EnlaceManzaneraDIRValencia,0,4,0
-2.53650,43.17120,F080TROKAP-8Km79.13TúnelZaldíbarDIRIrún,0,4,0
-4.97748,38.25786,F090ASTUN-502Km380.5PtoCalatraveñoDIRAlcaracejos,0,4,0
-5.03228,38.18408,F090CHI-N-432Km219.55EspielDIRBadajoz,0,4,0
-5.24550,38.29710,F090JULIN-432Km194.35PeñarroyaDIRNW,0,4,0
-2.25249,42.86519,F120CMPNN-IKm390.7EginoDIRMadrid,0,4,0
-2.25263,42.86498,F120CMPNN-IKm390.7EginoDIRIrún,0,4,0
-6.35790,42.02100,F120POLLA-52Km58.45MombueyDIRBenavente,0,4,0
2.16815,42.23434,F080MAXAN-260Km121.5CampdevanolDIRPortbou,0,4,0
-0.51841,42.75125,F080A300N-330Km667.44TúnelSomportDIREspaña,0,4,0
-0.52136,42.76222,F080A300N-330Km668.65TúnelSomportDIRFrancia,0,4,0
-6.89282,37.30816,F100GONDH-31Km79.93EnlaceN-431DIRHuelva,0,4,0
-2.71106,40.99524,F090CRACCM-1101Km12.5SigüenzaDIRA-2,0,4,0
-6.22833,37.65788,F080BERNN-433Km44.32ElCañueloDIRSevilla,0,4,0
-5.53880,43.43260,F090CALOA-64Km6.45TúnelFabaresDIROviedo,0,4,0
-5.55422,43.41600,F090CALOA-64Km8.7TúnelFabaresDIRVillaviciosa,0,4,0
-5.51055,43.46294,F100CALOA-8Km362TúnelNievaresDIRGalicia,0,4,0
-5.53312,43.49499,F100CALOA-8Km366.9TúnelNievaresDIRCantabria,0,4,0
-5.57700,43.51037,F100CALOA-8Km371.2TúnelInfanzónDIRGalicia,0,4,0
-2.77728,42.53820,F090JOSEN-232Km441.86BrionesDIRHaro,0,4,0
-6.17808,36.64519,F100KURRA-4Km645.4JerezdelaFronteraDIRSevilla,0,4,0
-5.59092,43.50375,F100SILVA-8Km372.7TúnelInfanzónDIRCantabria,0,4,0
1.61944,41.93471,F090TRILC-55Km68.2ClarianadeCardenerDIRCardona,0,4,0
-3.96434,39.98652,F120KAPEA-42Km55.65CabañasSagraDIRMadrid,0,4,0
-3.96462,39.98652,F120KAPEA-42Km55.67CabañasSagraDIRToledo,0,4,0
2.40829,41.51161,F080PUCKN-IIKm642.5VilassarDIRGerona,0,4,0
1.10307,41.13447,F100XATAT-11Km5.87ReusDIRTeruel,0,4,0
-3.49100,38.51896,F120ZAGAA-4Km230.8AlmuradielDIRCádiz,0,4,0
-3.11015,42.63097,F050RICHN-IKm302.7PancorboDIRMadrid,0,4,0
-1.41179,41.89863,F080COCKN-232Km293.87MallénDIRLogroño,0,4,0
-1.20278,41.76943,F120QUIJA-68Km269.98FigueruelasDIRLogroño,0,4,0
-4.57789,36.73360,F050CHANA-7054Km8.75StaRosaliaDIRPizarra,0,4,0
-3.12585,42.62889,F090RICHN-IKm301.0PancorboDIRIrún,0,4,0
-3.49077,38.51895,F120ZAGAA-4Km230.8AlmuradielDIRMadrid,0,4,0
-1.96147,43.31540,F050GOVISanSebastiánCalleSibiliaDIREguía,0,4,0
-1.95064,43.31052,F050GOVISanSebastiánPaseoOtxokiDIRGarbera,0,4,0
1.55240,41.26619,F090JAAMTP-2125Km4.8Banyeres-PenedésDIRVendrell,0,4,0
-3.47533,36.69881,F080MADUN-340Km339.07TorrenuevaDIRCádiz,0,4,0
-3.39481,36.70812,F060JMFAN-340Km347.86CalahondaDIRAlmería,0,4,0
-8.87447,41.90563,F030GADGPO-552AGuarda,0,4,0
-3.08884,40.94454,F050ZETACM-1001Cogulludo,0,4,0
-4.36796,36.73054,F080IRIBA-7Km246.05Cerr.CalderónDIRAlmería,0,4,0
-2.00780,43.30646,F050GOVISanSebastiánAvTolosa90DIRUniversidades,0,4,0
-0.61148,38.80360,F070A300CV-81Km6.35OntenienteDIRBocairent,0,4,0
-5.40307,37.50960,F120NAREA-4Km484.24LaCampanaDIRMadrid,0,4,0
-2.41085,41.17334,F120SOLDA-2Km151.89MedinaceliDIRMadrid,0,4,0
-3.35235,38.18224,F090LYNXA-312Km35.8SegundaColoniaDIRNavasdeSanJuan,0,4,0
-5.44097,36.14464,F060A300N-357V.P.A.Km3.014DIRAmbas,0,4,0
-5.44124,36.14022,F060A300N-357V.P.A.Km3.488DIRAmbas,0,4,0
-5.44123,36.13671,F060A300N-357V.P.A.Km3.898DIRAmbas,0,4,0
-5.44214,36.12597,F060A300N-357V.P.A.Km5.288DIRAmbas,0,4,0
-5.11904,36.67564,F060IRIBA-397Km11.05CruceLaVentillaDIRRonda,0,4,0
-4.49616,37.04022,F100BERNA-45Km103.3LasPedrizasDIRCórdoba,0,4,0
-4.52028,37.68212,F060GNDZN-432Km310.9CastrodelRíoDIRBadajoz,0,4,0
-8.80289,42.43619,F120ABRGAG-41Km16.9DIRSSW,0,4,0
-0.31069,42.73134,F050LACAA-136Km12.75EscarrillaDIRFrancia,0,4,0
-0.31525,42.73655,F050LACAA-136Km13.50EscarrillaDIRBiescas,0,4,0
-4.75085,41.63837,F050RASIValladolidDrVillaciánDIRAvSalamanca,0,4,0
-4.75044,41.64618,F050RASIValladolidMonasterioEscorialDIRA,0,4,0
-0.36122,42.14157,F070LACAN-240Km204.9Quicena-TierzDIRLerida,0,4,0
0.19930,41.01711,F090DURON-420Km776.98CalaceiteDIRAlcañiz,0,4,0
-0.09446,41.01959,F090NACIN-232Km128.95P.I.LasHorcasDIRAlcañiz,0,4,0
-4.75350,41.61636,F040RASICañadaRealCRUCECovaresaDIRA,0,4,0
-1.66438,42.82996,F050DIMUPamplonaAvGuipúzcoaDIRCentro,0,4,0
-1.63087,42.80716,F050DIMUPamplonaAvJuanPabloIIClubTenisDIRMutilva,0,4,0
-1.65723,42.81034,F050DIMUPamplonaAvPíoXIICRUCESanchoFuerteDIRsalida,0,4,0
-1.64394,42.80229,F050DIMUPamplonaAvZaragoza77DIRNoaín,0,4,0
-2.97271,43.27430,F080ALANA-8Km120.5CurvaZorrozaDIRIrún,0,4,0
-3.69485,36.73736,F030ABELAlmuñécarAvCostadelSolDirNerja,0,4,0
-3.67793,36.73000,F030ABELAlmuñécarPlayaVelilla-AquatrópicDIRNerja,0,4,0
-4.79085,41.61993,F050XOSEArroyoEncomiendaAvAranzanaA-62DIROeste,0,4,0
-4.78202,41.62295,F050XOSEArroyoEncomiendaAvAranzanaCRUCEGredosDIROeste,0,4,0
-3.62783,40.54271,F050BANDS.SebastianReyesAvEspañaDIRA-1,0,4,0
2.47828,42.17177,F030DESKOlotAvStaColoma50DIRCentro,0,4,0
2.49960,42.19054,F030DESKOlotCrtalaCanya47DIRSSW,0,4,0
2.47034,42.18383,F030DESKOlotCrtaRiudaura85IESLaGarrotxaDIRCentro,0,4,0
2.50460,42.18989,F030SABAOlotCrtalesTríes78DIRCentro,0,4,0
-8.64939,42.78845,F070ABRGN-550Km76.9EscravitudeDIRPadrón,0,4,0
-5.68624,43.52901,F080ICE-GijónGJ-81Km2.05DIRCentro,0,4,0
-3.66022,40.42654,F090DOBRM-30Km6.7DIRSurCalzadacentral,0,4,0
-15.51001,28.11641,F030A300ArucasGC-302AvPedroMorales143DIRSantidad,0,4,0
-0.35745,42.53890,F060ISASN-260Km516.13DIRSabiñánigo,0,4,0
1.87265,42.22254,F090LARAC-16Km113.6GuardioladeBerguedàDIRBarcelona,0,4,0
1.99792,41.40434,F060DARKN-340Km1242.25SantVicensHortsDIRBarcelona,0,4,0
2.56252,41.58073,F090CBC1N-IIKm657.9ArenysdeMarDIRBarcelona,0,4,0
-7.66978,43.25528,F070JOSHLU-541Km14.73LagüelaDIRVillalba,0,4,0
0.75359,41.57800,F090JFCPN-240Km80.48TorregrossaDIRTarragona,0,4,0
3.16156,41.93890,F090MAXAC-31Km336.13RegencósPIRieraEsclanyàDIRBarcelona,0,4,0
2.34350,42.25356,F090ROCAC-38Km1.65SantJoanAbadessesDIRCamprodón,0,4,0
1.36276,41.83079,F090JOMAC-1412aKm19.33BioscaDIRAndorra,0,4,0
1.37228,42.02393,F090JOMAC-26Km89.5CastellardelaRiberaDIRBassella,0,4,0
0.73336,42.84623,F090JOMAN-230Km186.7BausenBusstopDIRLérida,0,4,0
2.94653,39.45606,F100ANDEMallorcaMA-19Km30.1CamposDIRNW,0,4,0
2.79007,41.91024,F120MAXAA-2Km707.47RiudellotsDIRFrancia,0,4,0
1.61117,41.27601,F090GRIPN-340Km1200.66L-ArbocDIRValencia,0,4,0
3.03455,41.80836,F080RAULC-31Km312.8Castelld-AroDIRPlatjad-Aro,0,4,0
0.64386,41.81189,F090KOYAC-26Km8.45AlgerriDIRAlfarrás,0,4,0
0.48821,40.91390,F090AKLAC-12Km30.75DIRTortosa,0,4,0
2.47616,42.17083,F030SABAOlotCarrerMadrid46DIRSalida,0,4,0
2.28843,41.65192,F070TTEKBV-1433Km2.01LleronaDIRGranollers,0,4,0
1.88724,41.54126,F080DEATC-55Km3.9OlesaDIRManresa,0,4,0
2.10235,41.79976,F070SERGC-59Km37.365MoiaDIRA,0,4,0
-0.96516,41.64746,F120FIGRA-2Km313.93FeriaDIRMadrid,0,4,0
-3.97031,37.76739,F060COLLA-306Km55.85TorredonjimenoDIRElCarpio,0,4,0
0.90747,42.18668,F090JOMAC-13Km89.7TalarnDIRLérida,0,4,0
2.07242,41.34638,F080GRIPA-2Km609.1CornelláDIRW,0,4,0
2.06276,41.34908,F080GRIPA-2Km608.2CornelláDIRSE,0,4,0
2.02390,41.38182,F100GRIPA-2Km603.2S.VicensHortsDIRMadrid,0,4,0
0.81694,40.90479,F120BEL-AP-7Km294.5AmetlladeMarDIRFrancia,0,4,0
2.00801,41.31312,F030CASTViladecansAvCanBatllori32DIRnorte,0,4,0
2.01649,41.32457,F030CASTViladecansMaríaS.Juan39DIRFraternitat,0,4,0
2.02859,41.31585,F040CASTViladecansAvSigloXXI43DIRSantBoi,0,4,0
2.02455,41.31090,F040CASTViladecansCrtradelaVila62DIRcentro,0,4,0
-3.30724,36.74629,F060JMFAN-340Km358.94CastilloBañosDIRAlmería,0,4,0
1.60557,41.21058,F120BEL-C-32Km9.17TúnelesCalafellDIRBarcelona,0,4,0
-5.12786,36.70263,F080JIMEA-397Km7RondaDIRSanPedro,0,4,0
-3.63977,40.07643,F120MFF-A-4Km40.41SeseñaDIRMadrid,0,4,0
-3.64488,40.06862,F120MFF-A-4Km41.40SeseñaDIRCádiz,0,4,0
1.65783,41.62370,F090GRIPC-37Km71.45OdenaDIRIgualada,0,4,0
3.16063,39.48910,F090ANDEMallorcaMA-14Km19.3FelanitxDIRSantanyí,0,4,0
1.44667,38.95683,F060CARKIbizaEI-300Km5.4BarCanClavosDIRIbiza,0,4,0
3.13271,39.77918,F090RENGMallorcaMA-12Km24.1AlcudiaDIRArtá,0,4,0
3.07316,39.83720,F090RENGMallorcaMA-13Km46.3DIRAlcudia,0,4,0
-1.61791,43.06591,F080GARIN-121AKm32.55TúnelAlmandozDIRFrancia,0,4,0
2.45157,39.54754,F090SEROMallorcaMA-1Km23PegueraDIRPalma,0,4,0
-2.19163,42.91604,F120ETAYA-1Km401.55AlsasuaDIRIrún,0,4,0
1.29030,38.94037,F060TONIIbizaEI-700Km15.5S.AgustíDIRS.JosepTalaia,0,4,0
1.53595,41.70714,F080LINEC-1412Km41.6ElsPratsdeReiDIRIgualada,0,4,0
1.52355,41.71933,F090LINEC-1412Km39.87CalafDIRAndorra,0,4,0
1.07780,41.14364,F090THVNT-310Km2.8RiudomsDIRReus,0,4,0
0.94603,41.42556,F120ROBSAP-2Km173.86L-AlbíDIRZaragoza,0,4,0
-1.79536,42.07939,F080NICON-113Km91.3CintruénigoDIRCastejón,0,4,0
1.71394,41.87306,F090MIUEC-55Km53.74PaládeTorroellaDIRBarcelona,0,4,0
-0.35390,42.14199,F070VOLTN-240Km204.3Tierz-QuicenaDIRHuesca,0,4,0
1.96449,41.56565,F080CHARC-58Km25.4TerrassaDIRS,0,4,0
-2.68256,42.41854,F120GOYOA-12Km21.14NájeraDIRBurgos,0,4,0
2.46321,41.54390,F090XMETN-IIKm648.4MataróDIRMadrid,0,4,0
4.12648,39.93688,F090YELOMenorcaME-1Km13.7AlaiorDIRCiutadella,0,4,0
2.85253,41.90982,F090MAXAC-65Km22.6Llambilles-CassáDIRGerona,0,4,0
2.18348,41.47608,F120PERRC-33Km80.05CementeraMontcadaDIRGerona,0,4,0
-0.42526,38.36210,F040FREDAlicanteAvGoleta12DIRCampello,0,4,0
-0.47063,38.35697,F050FREDAlicanteAvDenia50DIRCentro,0,4,0
-0.47237,38.34960,F050FREDAlicanteAvVillaJoiosa-LaMarinaDIRCampello,0,4,0
-3.92044,39.06592,F090ENONN-401Km178.75PeralbilloDIRToledo,0,4,0
-3.98785,37.96303,F060MICAA-311Km25.5Higuera-ArjonaDIRAndújar,0,4,0
4.12692,39.93689,F090YELOMenorcaME-1Km13.65AlaiorDIRMaó,0,4,0
3.07346,41.85201,F100JOANC-31Km319.75CalongeDIRFrancia,0,4,0
-1.95274,43.32140,F050GOVISanSebastiánAlcaldeJ.Elosegui191DIRCentro,0,4,0
-1.97924,43.31132,F050GOVISanSebastiánPaseoVizcaya2DIRNorte,0,4,0
3.02060,39.86250,F090RENGMallorcaMA-2200Km50.3PollensaDIRPalma,0,4,0
-0.55269,39.46118,F120RICHA-7Km337.5BypassDIRS,0,4,0
-0.50145,39.41245,F120RICHA-7Km344.6TorrentDIRNW,0,4,0
-0.46400,39.37675,F120RICHA-7Km349.6BypassDIRAlicante,0,4,0
-0.44650,39.36229,F120RICHA-7Km352BypassDIRNW,0,4,0
3.24742,39.58651,F090BIELMA-15Km52.5ManacorDIRSantLlorenç,0,4,0
3.25843,39.56138,F090SUPIMallorcaMA-4020Km5.2ManacorDIRPortoCristo,0,4,0
-0.55252,39.46062,F120RICHA-7Km337.4BypassDIRBarcelona,0,4,0
-2.02458,39.44346,F090A300N-310Km191.4VillanuevaJaraDIRSisante,0,4,0
-4.00889,40.27328,F070PIUTM-404Km0.8NavalcarneroDIRElÁlamo,0,4,0
-2.70674,42.83498,F050PREVVitoriaAltoArmentia-3DIRBurgos,0,4,0
-1.36487,41.46667,F090MAKYA-220Km1.59LaAlmuniaDIRCariñena,0,4,0
-5.85050,43.35584,F030BRKIOviedoMunozDegraín3DIRRondaSur,0,4,0
-4.77104,41.62330,F050XLVAArroyo-EncomiendaN-620aKm129.8DIRValladolid,0,4,0
-2.57688,41.00010,F120MACHA-2Km122SaúcaDIRMadrid,0,4,0
-5.82910,43.37062,F050ORRIOviedoA-66aKm27.8VentaniellesDIRCentro,0,4,0
-5.87108,43.36811,F030ORRIOviedoPaseoLaFlorida9DIREste,0,4,0
-5.87095,43.36830,F030ORRIOviedoPaseoLaFlorida9DIROeste,0,4,0
-5.87528,43.36447,F050ORRIOviedoFavilaDIRCentro,0,4,0
2.06743,41.58183,F070CHARBV-1248Km4MatadeperaDIRSabadell,0,4,0
0.98774,41.16493,F080WHASN-420Km862.95RiudecolsDIRTeruel,0,4,0
-4.78346,41.61906,F050FRAZArroyo-EncomiendaN-620aKm130.9DIRValladolid,0,4,0
-4.78737,41.61678,F050ANTOArroyo-EncomiendaN-620aKm131.3DIRNE,0,4,0
-5.85616,43.36496,F050ORRIOviedoAvCantábrico2DIRLugones,0,4,0
-4.56113,36.69467,F060MADUA-7052Km3.5ChurrianaDIRCártama,0,4,0
-0.50733,38.37364,F050MACAAlicanteAvUniversidadCRUCEFortunyDIRCentro,0,4,0
2.02112,41.38628,F100BCN9A-2Km602.7S.VicensHortsDIRSE,0,4,0
2.74188,42.18168,F090MAXAC-66Km54.2SerinyáDIRBesalu,0,4,0
