-8.75241,39.34168,,
-8.75211,42.5332,,
-8.75201,40.32303,,
-8.75167,41.52966,,
-8.75112,39.33244,,
-8.75106,38.691,,
-8.75078,39.73673,,
-8.7488,40.34885,,
-8.74814,41.93443,,
-8.74798,40.35379,,
-8.74777,41.35944,,
-8.74767,41.9739,,
-8.74756,39.32797,,
-8.74702,39.79316,,
-8.7463,41.68767,,
-8.7462,41.98593,,
-8.74603,39.864,,
-8.74574,41.68815,,
-8.7455,39.7611,,
-8.745,41.36055,,
-8.74495,41.98894,,
-8.74489,40.37719,,
-8.74432,42.21292,,
-8.74419,42.68413,,
-8.74396,42.53066,,
-8.74388,42.21548,,
-8.74341,41.99212,,
-8.74298,41.61365,,
-8.74281,41.68871,,
-8.74273,40.38561,,
-8.74181,42.21024,,
-8.74155,41.61186,,
-8.7415,42.57088,,
-8.7408,41.94351,,
-8.74039,42.2191,,
-8.73917,42.41509,,
-8.73908,39.7402,,
-8.73858,42.6495,,
